t;v
87.84;32.165
87.85;32.18
87.86;32.18
87.87;32.15
87.88;32.15
87.89;32.155
87.9;32.155
87.91;32.155
87.92;32.155
87.93;32.15
87.94;32.15
87.95;32.125
87.96;32.125
87.97;32.125
87.98;32.125
87.99;32.15
88;32.15
88.01;32.11
88.02;32.11
88.03;32.115
88.04;32.115
88.05;32.08
88.06;32.08
88.07;32.07
88.08;32.07
88.09;32.01
88.1;32.01
88.11;32.025
88.12;32.025
88.13;32.02
88.14;32.02
88.15;32.05
88.16;32.05
88.17;32.03
88.18;32.03
88.19;32.02
88.2;32.02
88.21;32.01
88.22;32.01
88.23;32
88.24;32
88.25;31.96
88.26;31.96
88.27;31.985
88.28;31.985
88.29;31.975
88.3;31.975
88.31;31.89
88.32;31.89
88.33;31.905
88.34;31.905
88.35;31.93
88.36;31.93
88.37;31.9
88.38;31.9
88.39;31.895
88.4;31.895
88.41;31.92
88.42;31.92
88.43;31.91
88.44;31.91
88.45;31.89
88.46;31.89
88.47;31.895
88.48;31.895
88.49;31.87
88.5;31.87
88.51;31.86
88.52;31.86
88.53;31.835
88.54;31.835
88.55;31.8
88.56;31.8
88.57;31.805
88.58;31.805
88.59;31.81
88.6;31.81
88.61;31.81
88.62;31.81
88.63;31.75
88.64;31.75
88.65;31.76
88.66;31.76
88.67;31.725
88.68;31.725
88.69;31.725
88.7;31.725
88.71;31.665
88.72;31.665
88.73;31.675
88.74;31.675
88.75;31.675
88.76;31.675
88.77;31.665
88.78;31.665
88.79;31.655
88.8;31.655
88.81;31.625
88.82;31.625
88.83;31.625
88.84;31.625
88.85;31.625
88.86;31.625
88.87;31.565
88.88;31.565
88.89;31.55
88.9;31.55
88.91;31.57
88.92;31.57
88.93;31.565
88.94;31.565
88.95;31.54
88.96;31.54
88.97;31.52
88.98;31.52
88.99;31.515
89;31.515
89.01;31.5
89.02;31.5
89.03;31.51
89.04;31.51
89.05;31.46
89.06;31.46
89.07;31.475
89.08;31.475
89.09;31.43
89.1;31.43
89.11;31.435
89.12;31.435
89.13;31.415
89.14;31.415
89.15;31.375
89.16;31.375
89.17;31.36
89.18;31.36
89.19;31.375
89.2;31.375
89.21;31.35
89.22;31.35
89.23;31.375
89.24;31.375
89.25;31.38
89.26;31.38
89.27;31.35
89.28;31.35
89.29;31.365
89.3;31.365
89.31;31.335
89.32;31.335
89.33;31.32
89.34;31.32
89.35;31.29
89.36;31.29
89.37;31.265
89.38;31.265
89.39;31.28
89.4;31.28
89.41;31.235
89.42;31.235
89.43;31.23
89.44;31.23
89.45;31.235
89.46;31.235
89.47;31.22
89.48;31.22
89.49;31.245
89.5;31.245
89.51;31.245
89.52;31.245
89.53;31.22
89.54;31.22
89.55;31.205
89.56;31.205
89.57;31.205
89.58;31.205
89.59;31.18
89.6;31.18
89.61;31.165
89.62;31.165
89.63;31.15
89.64;31.15
89.65;31.08
89.66;31.08
89.67;31.095
89.68;31.095
89.69;31.07
89.7;31.07
89.71;31.075
89.72;31.075
89.73;31.04
89.74;31.04
89.75;31.07
89.76;31.07
89.77;31.08
89.78;31.08
89.79;31.055
89.8;31.055
89.81;31.035
89.82;31.035
89.83;31.015
89.84;31.015
89.85;30.995
89.86;30.995
89.87;31.025
89.88;31.025
89.89;30.965
89.9;30.965
89.91;30.97
89.92;30.97
89.93;30.97
89.94;30.97
89.95;30.985
89.96;30.985
89.97;30.9
89.98;30.9
89.99;30.93
90;30.93
90.01;30.915
90.02;30.915
90.03;30.9
90.04;30.9
90.05;30.89
90.06;30.89
90.07;30.875
90.08;30.875
90.09;30.865
90.1;30.865
90.11;30.835
90.12;30.835
90.13;30.85
90.14;30.85
90.15;30.82
90.16;30.82
90.17;30.805
90.18;30.805
90.19;30.815
90.2;30.815
90.21;30.81
90.22;30.81
90.23;30.79
90.24;30.79
90.25;30.79
90.26;30.79
90.27;30.8
90.28;30.8
90.29;30.805
90.3;30.805
90.31;30.795
90.32;30.795
90.33;30.775
90.34;30.775
90.35;30.71
90.36;30.71
90.37;30.725
90.38;30.725
90.39;30.7
90.4;30.7
90.41;30.71
90.42;30.71
90.43;30.665
90.44;30.665
90.45;30.67
90.46;30.67
90.47;30.665
90.48;30.665
90.49;30.64
90.5;30.64
90.51;30.635
90.52;30.635
90.53;30.65
90.54;30.65
90.55;30.615
90.56;30.615
90.57;30.585
90.58;30.585
90.59;30.61
90.6;30.61
90.61;30.58
90.62;30.58
90.63;30.595
90.64;30.595
90.65;30.53
90.66;30.53
90.67;30.54
90.68;30.54
90.69;30.55
90.7;30.55
90.71;30.505
90.72;30.505
90.73;30.505
90.74;30.505
90.75;30.53
90.76;30.53
90.77;30.485
90.78;30.485
90.79;30.51
90.8;30.51
90.81;30.47
90.82;30.47
90.83;30.47
90.84;30.47
90.85;30.49
90.86;30.49
90.87;30.48
90.88;30.48
90.89;30.43
90.9;30.43
90.91;30.43
90.92;30.43
90.93;30.45
90.94;30.45
90.95;30.365
90.96;30.365
90.97;30.38
90.98;30.38
90.99;30.385
91;30.385
91.01;30.375
91.02;30.375
91.03;30.36
91.04;30.36
91.05;30.335
91.06;30.335
91.07;30.35
91.08;30.35
91.09;30.305
91.1;30.305
91.11;30.3
91.12;30.3
91.13;30.305
91.14;30.305
91.15;30.275
91.16;30.275
91.17;30.265
91.18;30.265
91.19;30.265
91.2;30.265
91.21;30.27
91.22;30.27
91.23;30.205
91.24;30.205
91.25;30.215
91.26;30.215
91.27;30.18
91.28;30.18
91.29;30.14
91.3;30.14
91.31;30.15
91.32;30.15
91.33;30.145
91.34;30.145
91.35;30.175
91.36;30.175
91.37;30.165
91.38;30.165
91.39;30.11
91.4;30.11
91.41;30.115
91.42;30.115
91.43;30.085
91.44;30.085
91.45;30.095
91.46;30.095
91.47;30.08
91.48;30.08
91.49;30.075
91.5;30.075
91.51;30.08
91.52;30.08
91.53;30.05
91.54;30.05
91.55;30.05
91.56;30.05
91.57;30.04
91.58;30.04
91.59;29.985
91.6;29.985
91.61;29.985
91.62;29.985
91.63;30
91.64;30
91.65;29.99
91.66;29.99
91.67;29.975
91.68;29.975
91.69;29.975
91.7;29.975
91.71;29.99
91.72;29.99
91.73;29.93
91.74;29.93
91.75;29.93
91.76;29.93
91.77;29.89
91.78;29.89
91.79;29.925
91.8;29.925
91.81;29.915
91.82;29.915
91.83;29.845
91.84;29.845
91.85;29.86
91.86;29.86
91.87;29.835
91.88;29.835
91.89;29.815
91.9;29.815
91.91;29.79
91.92;29.79
91.93;29.81
91.94;29.81
91.95;29.785
91.96;29.785
91.97;29.72
91.98;29.72
91.99;29.71
92;29.71
92.01;29.745
92.02;29.745
92.03;29.735
92.04;29.735
92.05;29.725
92.06;29.725
92.07;29.695
92.08;29.695
92.09;29.71
92.1;29.71
92.11;29.705
92.12;29.705
92.13;29.68
92.14;29.68
92.15;29.64
92.16;29.64
92.17;29.615
92.18;29.615
92.19;29.595
92.2;29.595
92.21;29.595
92.22;29.595
92.23;29.605
92.24;29.605
92.25;29.6
92.26;29.6
92.27;29.575
92.28;29.575
92.29;29.585
92.3;29.585
92.31;29.565
92.32;29.565
92.33;29.55
92.34;29.55
92.35;29.515
92.36;29.515
92.37;29.505
92.38;29.505
92.39;29.5
92.4;29.5
92.41;29.47
92.42;29.47
92.43;29.48
92.44;29.48
92.45;29.445
92.46;29.445
92.47;29.475
92.48;29.475
92.49;29.445
92.5;29.445
92.51;29.43
92.52;29.43
92.53;29.425
92.54;29.425
92.55;29.445
92.56;29.445
92.57;29.445
92.58;29.445
92.59;29.385
92.6;29.385
92.61;29.37
92.62;29.37
92.63;29.375
92.64;29.375
92.65;29.32
92.66;29.32
92.67;29.335
92.68;29.335
92.69;29.34
92.7;29.34
92.71;29.32
92.72;29.32
92.73;29.29
92.74;29.29
92.75;29.305
92.76;29.305
92.77;29.305
92.78;29.305
92.79;29.305
92.8;29.305
92.81;29.305
92.82;29.305
92.83;29.3
92.84;29.3
92.85;29.225
92.86;29.225
92.87;29.25
92.88;29.25
92.89;29.215
92.9;29.215
92.91;29.225
92.92;29.225
92.93;29.24
92.94;29.24
92.95;29.19
92.96;29.19
92.97;29.175
92.98;29.175
92.99;29.19
93;29.19
93.01;29.15
93.02;29.15
93.03;29.175
93.04;29.175
93.05;29.17
93.06;29.17
93.07;29.15
93.08;29.15
93.09;29.1
93.1;29.1
93.11;29.12
93.12;29.12
93.13;29.135
93.14;29.135
93.15;29.075
93.16;29.075
93.17;29.07
93.18;29.07
93.19;29.07
93.2;29.07
93.21;29.05
93.22;29.05
93.23;29.06
93.24;29.06
93.25;29.035
93.26;29.035
93.27;29.015
93.28;29.015
93.29;29.04
93.3;29.04
93.31;29.005
93.32;29.005
93.33;28.995
93.34;28.995
93.35;28.98
93.36;28.98
93.37;28.995
93.38;28.995
93.39;28.955
93.4;28.955
93.41;28.93
93.42;28.93
93.43;28.95
93.44;28.95
93.45;28.915
93.46;28.915
93.47;28.905
93.48;28.905
93.49;28.915
93.5;28.915
93.51;28.9
93.52;28.9
93.53;28.865
93.54;28.865
93.55;28.865
93.56;28.865
93.57;28.855
93.58;28.855
93.59;28.82
93.6;28.82
93.61;28.82
93.62;28.82
93.63;28.795
93.64;28.795
93.65;28.805
93.66;28.805
93.67;28.795
93.68;28.795
93.69;28.775
93.7;28.775
93.71;28.75
93.72;28.75
93.73;28.755
93.74;28.755
93.75;28.745
93.76;28.745
93.77;28.72
93.78;28.72
93.79;28.72
93.8;28.72
93.81;28.68
93.82;28.68
93.83;28.685
93.84;28.685
93.85;28.67
93.86;28.67
93.87;28.685
93.88;28.685
93.89;28.665
93.9;28.665
93.91;28.665
93.92;28.665
93.93;28.635
93.94;28.635
93.95;28.6
93.96;28.6
93.97;28.61
93.98;28.61
93.99;28.585
94;28.585
94.01;28.585
94.02;28.585
94.03;28.58
94.04;28.58
94.05;28.555
94.06;28.555
94.07;28.545
94.08;28.545
94.09;28.515
94.1;28.515
94.11;28.5
94.12;28.5
94.13;28.525
94.14;28.525
94.15;28.5
94.16;28.5
94.17;28.455
94.18;28.455
94.19;28.445
94.2;28.445
94.21;28.455
94.22;28.455
94.23;28.455
94.24;28.455
94.25;28.43
94.26;28.43
94.27;28.42
94.28;28.42
94.29;28.39
94.3;28.39
94.31;28.4
94.32;28.4
94.33;28.38
94.34;28.38
94.35;28.35
94.36;28.35
94.37;28.335
94.38;28.335
94.39;28.31
94.4;28.31
94.41;28.34
94.42;28.34
94.43;28.33
94.44;28.33
94.45;28.315
94.46;28.315
94.47;28.295
94.48;28.295
94.49;28.295
94.5;28.295
94.51;28.285
94.52;28.285
94.53;28.27
94.54;28.27
94.55;28.235
94.56;28.235
94.57;28.255
94.58;28.255
94.59;28.245
94.6;28.245
94.61;28.195
94.62;28.195
94.63;28.22
94.64;28.22
94.65;28.2
94.66;28.2
94.67;28.165
94.68;28.165
94.69;28.165
94.7;28.165
94.71;28.175
94.72;28.175
94.73;28.165
94.74;28.165
94.75;28.125
94.76;28.125
94.77;28.095
94.78;28.095
94.79;28.11
94.8;28.11
94.81;28.08
94.82;28.08
94.83;28.055
94.84;28.055
94.85;28.085
94.86;28.085
94.87;28.035
94.88;28.035
94.89;28.075
94.9;28.075
94.91;28.07
94.92;28.07
94.93;28
94.94;28
94.95;27.99
94.96;27.99
94.97;28
94.98;28
94.99;28.03
95;28.03
95.01;27.97
95.02;27.97
95.03;27.985
95.04;27.985
95.05;27.95
95.06;27.95
95.07;27.93
95.08;27.93
95.09;27.94
95.1;27.94
95.11;27.95
95.12;27.95
95.13;27.94
95.14;27.94
95.15;27.915
95.16;27.915
95.17;27.865
95.18;27.865
95.19;27.915
95.2;27.915
95.21;27.915
95.22;27.915
95.23;27.885
95.24;27.885
95.25;27.835
95.26;27.835
95.27;27.845
95.28;27.845
95.29;27.86
95.3;27.86
95.31;27.82
95.32;27.82
95.33;27.82
95.34;27.82
95.35;27.805
95.36;27.805
95.37;27.735
95.38;27.735
95.39;27.765
95.4;27.765
95.41;27.765
95.42;27.765
95.43;27.725
95.44;27.725
95.45;27.735
95.46;27.735
95.47;27.735
95.48;27.735
95.49;27.7
95.5;27.7
95.51;27.68
95.52;27.68
95.53;27.68
95.54;27.68
95.55;27.695
95.56;27.695
95.57;27.625
95.58;27.625
95.59;27.64
95.6;27.64
95.61;27.595
95.62;27.595
95.63;27.595
95.64;27.595
95.65;27.6
95.66;27.6
95.67;27.61
95.68;27.61
95.69;27.595
95.7;27.595
95.71;27.58
95.72;27.58
95.73;27.595
95.74;27.595
95.75;27.58
95.76;27.58
95.77;27.58
95.78;27.58
95.79;27.535
95.8;27.535
95.81;27.515
95.82;27.515
95.83;27.535
95.84;27.535
95.85;27.5
95.86;27.5
95.87;27.475
95.88;27.475
95.89;27.43
95.9;27.43
95.91;27.45
95.92;27.45
95.93;27.415
95.94;27.415
95.95;27.405
95.96;27.405
95.97;27.405
95.98;27.405
95.99;27.41
96;27.41
96.01;27.385
96.02;27.385
96.03;27.38
96.04;27.38
96.05;27.39
96.06;27.39
96.07;27.325
96.08;27.325
96.09;27.355
96.1;27.355
96.11;27.34
96.12;27.34
96.13;27.315
96.14;27.315
96.15;27.295
96.16;27.295
96.17;27.275
96.18;27.275
96.19;27.25
96.2;27.25
96.21;27.24
96.22;27.24
96.23;27.255
96.24;27.255
96.25;27.245
96.26;27.245
96.27;27.235
96.28;27.235
96.29;27.22
96.3;27.22
96.31;27.22
96.32;27.22
96.33;27.22
96.34;27.22
96.35;27.225
96.36;27.225
96.37;27.18
96.38;27.18
96.39;27.13
96.4;27.13
96.41;27.16
96.42;27.16
96.43;27.14
96.44;27.14
96.45;27.14
96.46;27.14
96.47;27.125
96.48;27.125
96.49;27.125
96.5;27.125
96.51;27.085
96.52;27.085
96.53;27.08
96.54;27.08
96.55;27.075
96.56;27.075
96.57;27.01
96.58;27.01
96.59;27.025
96.6;27.025
96.61;27.03
96.62;27.03
96.63;26.995
96.64;26.995
96.65;26.96
96.66;26.96
96.67;26.985
96.68;26.985
96.69;26.99
96.7;26.99
96.71;26.955
96.72;26.955
96.73;26.95
96.74;26.95
96.75;26.955
96.76;26.955
96.77;26.965
96.78;26.965
96.79;26.93
96.8;26.93
96.81;26.93
96.82;26.93
96.83;26.9
96.84;26.9
96.85;26.85
96.86;26.85
96.87;26.845
96.88;26.845
96.89;26.845
96.9;26.845
96.91;26.805
96.92;26.805
96.93;26.81
96.94;26.81
96.95;26.815
96.96;26.815
96.97;26.83
96.98;26.83
96.99;26.78
97;26.78
97.01;26.785
97.02;26.785
97.03;26.79
97.04;26.79
97.05;26.78
97.06;26.78
97.07;26.745
97.08;26.745
97.09;26.75
97.1;26.75
97.11;26.72
97.12;26.72
97.13;26.71
97.14;26.71
97.15;26.735
97.16;26.735
97.17;26.68
97.18;26.68
97.19;26.68
97.2;26.68
97.21;26.64
97.22;26.64
97.23;26.6
97.24;26.6
97.25;26.625
97.26;26.625
97.27;26.625
97.28;26.625
97.29;26.625
97.3;26.625
97.31;26.64
97.32;26.64
97.33;26.64
97.34;26.64
97.35;26.58
97.36;26.58
97.37;26.555
97.38;26.555
97.39;26.55
97.4;26.55
97.41;26.53
97.42;26.53
97.43;26.545
97.44;26.545
97.45;26.555
97.46;26.555
97.47;26.515
97.48;26.515
97.49;26.47
97.5;26.47
97.51;26.5
97.52;26.5
97.53;26.47
97.54;26.47
97.55;26.48
97.56;26.48
97.57;26.455
97.58;26.455
97.59;26.45
97.6;26.45
97.61;26.44
97.62;26.44
97.63;26.43
97.64;26.43
97.65;26.415
97.66;26.415
97.67;26.42
97.68;26.42
97.69;26.39
97.7;26.39
97.71;26.36
97.72;26.36
97.73;26.375
97.74;26.375
97.75;26.365
97.76;26.365
97.77;26.38
97.78;26.38
97.79;26.36
97.8;26.36
97.81;26.36
97.82;26.36
97.83;26.335
97.84;26.335
97.85;26.32
97.86;26.32
97.87;26.33
97.88;26.33
97.89;26.305
97.9;26.305
97.91;26.295
97.92;26.295
97.93;26.29
97.94;26.29
97.95;26.265
97.96;26.265
97.97;26.28
97.98;26.28
97.99;26.28
98;26.28
98.01;26.245
98.02;26.245
98.03;26.23
98.04;26.23
98.05;26.26
98.06;26.26
98.07;26.225
98.08;26.225
98.09;26.235
98.1;26.235
98.11;26.21
98.12;26.21
98.13;26.155
98.14;26.155
98.15;26.155
98.16;26.155
98.17;26.175
98.18;26.175
98.19;26.105
98.2;26.105
98.21;26.135
98.22;26.135
98.23;26.11
98.24;26.11
98.25;26.095
98.26;26.095
98.27;26.09
98.28;26.09
98.29;26.095
98.3;26.095
98.31;26.095
98.32;26.095
98.33;26.12
98.34;26.12
98.35;26.105
98.36;26.105
98.37;26.08
98.38;26.08
98.39;26.075
98.4;26.075
98.41;26.07
98.42;26.07
98.43;26.045
98.44;26.045
98.45;26.03
98.46;26.03
98.47;26.025
98.48;26.025
98.49;25.97
98.5;25.97
98.51;25.96
98.52;25.96
98.53;25.99
98.54;25.99
98.55;25.97
98.56;25.97
98.57;25.965
98.58;25.965
98.59;25.985
98.6;25.985
98.61;25.965
98.62;25.965
98.63;25.975
98.64;25.975
98.65;25.96
98.66;25.96
98.67;25.94
98.68;25.94
98.69;25.895
98.7;25.895
98.71;25.92
98.72;25.92
98.73;25.9
98.74;25.9
98.75;25.85
98.76;25.85
98.77;25.875
98.78;25.875
98.79;25.86
98.8;25.86
98.81;25.835
98.82;25.835
98.83;25.83
98.84;25.83
98.85;25.845
98.86;25.845
98.87;25.795
98.88;25.795
98.89;25.805
98.9;25.805
98.91;25.77
98.92;25.77
98.93;25.78
98.94;25.78
98.95;25.78
98.96;25.78
98.97;25.75
98.98;25.75
98.99;25.74
99;25.74
99.01;25.735
99.02;25.735
99.03;25.715
99.04;25.715
99.05;25.705
99.06;25.705
99.07;25.69
99.08;25.69
99.09;25.695
99.1;25.695
99.11;25.66
99.12;25.66
99.13;25.665
99.14;25.665
99.15;25.665
99.16;25.665
99.17;25.64
99.18;25.64
99.19;25.63
99.2;25.63
99.21;25.57
99.22;25.57
99.23;25.595
99.24;25.595
99.25;25.585
99.26;25.585
99.27;25.605
99.28;25.605
99.29;25.56
99.3;25.56
99.31;25.545
99.32;25.545
99.33;25.55
99.34;25.55
99.35;25.515
99.36;25.515
99.37;25.515
99.38;25.515
99.39;25.51
99.4;25.51
99.41;25.505
99.42;25.505
99.43;25.475
99.44;25.475
99.45;25.465
99.46;25.465
99.47;25.47
99.48;25.47
99.49;25.43
99.5;25.43
99.51;25.405
99.52;25.405
99.53;25.42
99.54;25.42
99.55;25.4
99.56;25.4
99.57;25.39
99.58;25.39
99.59;25.395
99.6;25.395
99.61;25.35
99.62;25.35
99.63;25.325
99.64;25.325
99.65;25.36
99.66;25.36
99.67;25.37
99.68;25.37
99.69;25.315
99.7;25.315
99.71;25.335
99.72;25.335
99.73;25.31
99.74;25.31
99.75;25.315
99.76;25.315
99.77;25.265
99.78;25.265
99.79;25.265
99.8;25.265
99.81;25.235
99.82;25.235
99.83;25.22
99.84;25.22
99.85;25.21
99.86;25.21
99.87;25.195
99.88;25.195
99.89;25.18
99.9;25.18
99.91;25.165
99.92;25.165
99.93;25.185
99.94;25.185
99.95;25.195
99.96;25.195
99.97;25.19
99.98;25.19
99.99;25.205
100;25.205
100.01;25.165
100.02;25.165
100.03;25.145
100.04;25.145
100.05;25.125
100.06;25.125
100.07;25.095
100.08;25.095
100.09;25.105
100.1;25.105
100.11;25.085
100.12;25.085
100.13;25.045
100.14;25.045
100.15;25.035
100.16;25.035
100.17;25.015
100.18;25.015
100.19;25.01
100.2;25.01
100.21;25.025
100.22;25.025
100.23;24.985
100.24;24.985
100.25;24.99
100.26;24.99
100.27;24.985
100.28;24.985
100.29;24.96
100.3;24.96
100.31;24.975
100.32;24.975
100.33;24.975
100.34;24.975
100.35;24.96
100.36;24.96
100.37;24.955
100.38;24.955
100.39;24.92
100.4;24.92
100.41;24.88
100.42;24.88
100.43;24.905
100.44;24.905
100.45;24.865
100.46;24.865
100.47;24.84
100.48;24.84
100.49;24.85
100.5;24.85
100.51;24.86
100.52;24.86
100.53;24.835
100.54;24.835
100.55;24.805
100.56;24.805
100.57;24.805
100.58;24.805
100.59;24.815
100.6;24.815
100.61;24.765
100.62;24.765
100.63;24.79
100.64;24.79
100.65;24.81
100.66;24.81
100.67;24.785
100.68;24.785
100.69;24.78
100.7;24.78
100.71;24.75
100.72;24.75
100.73;24.71
100.74;24.71
100.75;24.735
100.76;24.735
100.77;24.72
100.78;24.72
100.79;24.725
100.8;24.725
100.81;24.71
100.82;24.71
100.83;24.675
100.84;24.675
100.85;24.68
100.86;24.68
100.87;24.68
100.88;24.68
100.89;24.64
100.9;24.64
100.91;24.625
100.92;24.625
100.93;24.625
100.94;24.625
100.95;24.64
100.96;24.64
100.97;24.6
100.98;24.6
100.99;24.595
101;24.595
101.01;24.61
101.02;24.61
101.03;24.565
101.04;24.565
101.05;24.57
101.06;24.57
101.07;24.56
101.08;24.56
101.09;24.555
101.1;24.555
101.11;24.54
101.12;24.54
101.13;24.52
101.14;24.52
101.15;24.5
101.16;24.5
101.17;24.52
101.18;24.52
101.19;24.49
101.2;24.49
101.21;24.46
101.22;24.46
101.23;24.45
101.24;24.45
101.25;24.43
101.26;24.43
101.27;24.435
101.28;24.435
101.29;24.43
101.3;24.43
101.31;24.41
101.32;24.41
101.33;24.395
101.34;24.395
101.35;24.4
101.36;24.4
101.37;24.405
101.38;24.405
101.39;24.405
101.4;24.405
101.41;24.34
101.42;24.34
101.43;24.305
101.44;24.305
101.45;24.32
101.46;24.32
101.47;24.315
101.48;24.315
101.49;24.305
101.5;24.305
101.51;24.265
101.52;24.265
101.53;24.235
101.54;24.235
101.55;24.25
101.56;24.25
101.57;24.235
101.58;24.235
101.59;24.225
101.6;24.225
101.61;24.235
101.62;24.235
101.63;24.25
101.64;24.25
101.65;24.22
101.66;24.22
101.67;24.22
101.68;24.22
101.69;24.175
101.7;24.175
101.71;24.15
101.72;24.15
101.73;24.165
101.74;24.165
101.75;24.135
101.76;24.135
101.77;24.045
101.78;24.045
101.79;24.08
101.8;24.08
101.81;24.065
101.82;24.065
101.83;24.055
101.84;24.055
101.85;24.04
101.86;24.04
101.87;23.955
101.88;23.955
101.89;23.975
101.9;23.975
101.91;24.005
101.92;24.005
101.93;23.955
101.94;23.955
101.95;23.93
101.96;23.93
101.97;23.985
101.98;23.985
101.99;23.98
102;23.98
102.01;23.895
102.02;23.895
102.03;23.915
102.04;23.915
102.05;23.94
102.06;23.94
102.07;23.9
102.08;23.9
102.09;23.875
102.1;23.875
102.11;23.905
102.12;23.905
102.13;23.89
102.14;23.89
102.15;23.86
102.16;23.86
102.17;23.87
102.18;23.87
102.19;23.845
102.2;23.845
102.21;23.82
102.22;23.82
102.23;23.79
102.24;23.79
102.25;23.815
102.26;23.815
102.27;23.775
102.28;23.775
102.29;23.775
102.3;23.775
102.31;23.765
102.32;23.765
102.33;23.77
102.34;23.77
102.35;23.775
102.36;23.775
102.37;23.76
102.38;23.76
102.39;23.745
102.4;23.745
102.41;23.725
102.42;23.725
102.43;23.745
102.44;23.745
102.45;23.72
102.46;23.72
102.47;23.75
102.48;23.75
102.49;23.705
102.5;23.705
102.51;23.725
102.52;23.725
102.53;23.705
102.54;23.705
102.55;23.705
102.56;23.705
102.57;23.655
102.58;23.655
102.59;23.625
102.6;23.625
102.61;23.65
102.62;23.65
102.63;23.65
102.64;23.65
102.65;23.61
102.66;23.61
102.67;23.575
102.68;23.575
102.69;23.595
102.7;23.595
102.71;23.61
102.72;23.61
102.73;23.59
102.74;23.59
102.75;23.6
102.76;23.6
102.77;23.56
102.78;23.56
102.79;23.55
102.8;23.55
102.81;23.57
102.82;23.57
102.83;23.555
102.84;23.555
102.85;23.55
102.86;23.55
102.87;23.53
102.88;23.53
102.89;23.515
102.9;23.515
102.91;23.525
102.92;23.525
102.93;23.495
102.94;23.495
102.95;23.48
102.96;23.48
102.97;23.475
102.98;23.475
102.99;23.485
103;23.485
103.01;23.37
103.02;23.37
103.03;23.335
103.04;23.335
103.05;23.35
103.06;23.35
103.07;23.36
103.08;23.36
103.09;23.335
103.1;23.335
103.11;23.255
103.12;23.255
103.13;23.26
103.14;23.26
103.15;23.3
103.16;23.3
103.17;23.305
103.18;23.305
103.19;23.275
103.2;23.275
103.21;23.245
103.22;23.245
103.23;23.25
103.24;23.25
103.25;23.25
103.26;23.25
103.27;23.28
103.28;23.28
103.29;23.29
103.3;23.29
103.31;23.245
103.32;23.245
103.33;23.285
103.34;23.285
103.35;23.275
103.36;23.275
103.37;23.26
103.38;23.26
103.39;23.225
103.4;23.225
103.41;23.23
103.42;23.23
103.43;23.25
103.44;23.25
103.45;23.205
103.46;23.205
103.47;23.245
103.48;23.245
103.49;23.225
103.5;23.225
103.51;23.185
103.52;23.185
103.53;23.165
103.54;23.165
103.55;23.185
103.56;23.185
103.57;23.19
103.58;23.19
103.59;23.16
103.6;23.16
103.61;23.135
103.62;23.135
103.63;23.125
103.64;23.125
103.65;23.09
103.66;23.09
103.67;23.11
103.68;23.11
103.69;23.055
103.7;23.055
103.71;23.04
103.72;23.04
103.73;23.04
103.74;23.04
103.75;23.01
103.76;23.01
103.77;22.975
103.78;22.975
103.79;22.965
103.8;22.965
103.81;22.94
103.82;22.94
103.83;22.92
103.84;22.92
103.85;22.935
103.86;22.935
103.87;22.945
103.88;22.945
103.89;22.94
103.9;22.94
103.91;22.915
103.92;22.915
103.93;22.92
103.94;22.92
103.95;22.905
103.96;22.905
103.97;22.9
103.98;22.9
103.99;22.895
104;22.895
104.01;22.86
104.02;22.86
104.03;22.835
104.04;22.835
104.05;22.84
104.06;22.84
104.07;22.845
104.08;22.845
104.09;22.835
104.1;22.835
104.11;22.825
104.12;22.825
104.13;22.79
104.14;22.79
104.15;22.805
104.16;22.805
104.17;22.775
104.18;22.775
104.19;22.765
104.2;22.765
104.21;22.735
104.22;22.735
104.23;22.735
104.24;22.735
104.25;22.76
104.26;22.76
104.27;22.735
104.28;22.735
104.29;22.7
104.3;22.7
104.31;22.695
104.32;22.695
104.33;22.68
104.34;22.68
104.35;22.68
104.36;22.68
104.37;22.65
104.38;22.65
104.39;22.635
104.4;22.635
104.41;22.605
104.42;22.605
104.43;22.6
104.44;22.6
104.45;22.625
104.46;22.625
104.47;22.605
104.48;22.605
104.49;22.56
104.5;22.56
104.51;22.56
104.52;22.56
104.53;22.565
104.54;22.565
104.55;22.57
104.56;22.57
104.57;22.555
104.58;22.555
104.59;22.535
104.6;22.535
104.61;22.51
104.62;22.51
104.63;22.505
104.64;22.505
104.65;22.485
104.66;22.485
104.67;22.475
104.68;22.475
104.69;22.475
104.7;22.475
104.71;22.46
104.72;22.46
104.73;22.445
104.74;22.445
104.75;22.42
104.76;22.42
104.77;22.385
104.78;22.385
104.79;22.36
104.8;22.36
104.81;22.375
104.82;22.375
104.83;22.405
104.84;22.405
104.85;22.4
104.86;22.4
104.87;22.365
104.88;22.365
104.89;22.37
104.9;22.37
104.91;22.375
104.92;22.375
104.93;22.36
104.94;22.36
104.95;22.335
104.96;22.335
104.97;22.32
104.98;22.32
104.99;22.28
105;22.28
105.01;22.29
105.02;22.29
105.03;22.275
105.04;22.275
105.05;22.28
105.06;22.28
105.07;22.295
105.08;22.295
105.09;22.23
105.1;22.23
105.11;22.235
105.12;22.235
105.13;22.255
105.14;22.255
105.15;22.225
105.16;22.225
105.17;22.18
105.18;22.18
105.19;22.18
105.2;22.18
105.21;22.21
105.22;22.21
105.23;22.18
105.24;22.18
105.25;22.125
